taxifromsiam.tripid,taxifromsiam.distance,taxifromsiam.originlat,taxifromsiam.originlon,taxifromsiam.deslat,taxifromsiam.deslon,taxifromsiam.origingrid,taxifromsiam.desgrid,taxifromsiam.totaltriptime,taxifromsiam.totaltriptimetopickup,taxifromsiam.avgspeed,taxifromsiam.trafficdelay,taxifromsiam.trafficdelaytopickup,taxifromsiam.waittime,taxifromsiam.costnew
8890,4.67,13.7509,100.52175,13.74172,100.49862,1260,1319,9,7,31.2,1,0,3,58
8903,0.63,13.74473,100.54392,13.7444,100.54783,1262,1262,0,3,20.5,0,1,2,0
8904,46.53,13.74463,100.54783,13.72072,100.70392,1262,1464,74,3,47.26793558,7,1,2,367
8924,4.8,13.75017,100.52142,13.73308,100.51445,1260,1383,13,5,28.97297297,0,0,0,57
8985,1.63,13.74218,100.55165,13.74498,100.53728,1325,1261,0,11,16.27586207,0,1,2,0
8986,2.82,13.74498,100.53703,13.7534,100.51702,1261,1259,16,11,20.20779221,2,1,2,50
9044,6.65,13.74008,100.55632,13.71235,100.60505,1325,1516,16,5,32.16528926,0,2,4,67
9051,2.62,13.74438,100.53047,13.7382,100.5346,1261,1323,0,11,23.42857143,0,2,4,0
9089,1.11,13.75328,100.52253,13.75198,100.52538,1260,1260,3,13,31.84,0,1,2,37
9090,2.86,13.75197,100.52518,13.7575,100.53615,1260,1199,0,60,24.39473684,0,14,1,0
9098,0.27,13.74328,100.54017,13.74105,100.53992,1324,1323,0,1,14.66666667,0,0,1,0
9117,6.47,13.7528,100.54595,13.7781,100.57795,1262,1079,26,1,28.7260274,8,0,1,82
9127,10.12,13.7504,100.52157,13.73563,100.59792,1260,1329,21,45,38.3908046,2,2,7,90
9193,0.38,13.7467,100.5274,13.74743,100.52398,1260,1260,0,1,53.2,0,0,1,0
9194,13.6,13.74757,100.52333,13.84022,100.54618,1260,704,84,1,32.05054152,53,0,1,215
9217,0.31,13.73825,100.55858,13.7399,100.55627,1325,1325,0,1,18.5,0,0,2,0
9218,4.68,13.73998,100.5561,13.73382,100.52598,1325,1384,10,1,41.82089552,0,0,2,56
9238,1.45,13.74663,100.52842,13.74858,100.51585,1260,1259,7,8,19.23076923,1,4,1,40
9244,17.67,13.7508,100.52167,13.78698,100.61373,1260,1021,29,9,41.45392491,2,0,3,139
9256,5.64,13.7513,100.53165,13.76015,100.49902,1261,1195,11,79,40.10416667,3,59,2,68
9398,1.75,13.7468,100.52702,13.7544,100.51703,1260,1197,57,48,26.95454545,54,14,1,148
9540,14.96,13.74348,100.5455,13.80188,100.4777,1324,-1,67,5,20.55280899,15,0,3,148
9554,2.44,13.75228,100.52222,13.75835,100.50803,1260,1196,5,10,32.30769231,0,2,2,44
9657,7.24,13.74258,100.55138,13.69373,100.53912,1325,1633,31,8,23.56650246,3,2,6,76
9675,24.63,13.74558,100.53617,13.92077,100.60228,1261,214,29,2,68.49372385,5,1,7,195
9711,1.17,13.75283,100.52457,13.76097,100.52553,1260,1198,0,5,20,0,0,4,0
9713,0.23,13.74248,100.5517,13.7429,100.54963,1325,1324,0,1,15.81818182,0,1,0,0
9714,40.97,13.74292,100.54917,13.91878,100.60123,1324,214,54,1,54.84033613,6,1,0,320
9749,9.14,13.7534,100.54187,13.82173,100.56778,1262,830,11,25,58.62264151,0,0,2,81
9753,5.52,13.74563,100.53413,13.75698,100.4922,1261,1195,19,20,25.95488722,4,1,2,69
9761,1.1,13.74688,100.54045,13.75232,100.53423,1262,1261,0,9,20.21052632,0,0,3,0
9762,4.98,13.75242,100.53398,13.7193,100.52212,1261,1446,17,9,33.45833333,2,0,3,62
9853,3.2,13.74797,100.52028,13.74727,100.49788,1260,1257,11,11,22.60869565,1,3,2,50
9855,3.43,13.75363,100.53075,13.72878,100.53517,1261,1385,13,100,31.75675676,4,54,0,57
9863,5.56,13.75405,100.53215,13.73897,100.56422,1261,1326,11,13,36,1,2,4,63
9900,4.59,13.74652,100.52878,13.75622,100.54097,1260,1200,0,143,24.72580645,0,95,109,0
9928,1.21,13.75252,100.52595,13.75643,100.5335,1260,1199,0,5,22.05882353,0,0,3,0
9978,3.27,13.74245,100.55185,13.7181,100.55838,1325,1449,6,3,38.07843137,0,1,2,48
10019,1.57,13.75015,100.5215,13.76042,100.51678,1260,1197,3,7,30.21621622,0,0,1,39
10126,0.08,13.75128,100.53728,13.75112,100.53787,1261,1261,0,2,5.777777778,0,2,2,0
10127,4.58,13.75107,100.53808,13.75427,100.51425,1261,1197,35,2,17.23178808,13,2,2,82
10150,0.15,13.74473,100.52027,13.74607,100.5204,1260,1260,0,0,20.33333333,0,0,0,0
10151,10.4,13.7463,100.52043,13.73798,100.59813,1260,1329,29,0,29.50638298,1,0,0,90
10154,3.73,13.74565,100.52035,13.75635,100.54143,1260,1200,0,52,26.61538462,0,43,42,0
10171,3.04,13.75377,100.5306,13.73557,100.52548,1261,1322,12,50,25.92207792,0,23,0,47
10180,0.12,13.74112,100.55738,13.74005,100.55733,1325,1325,0,1,15,0,0,1,0
10181,0.78,13.73993,100.55718,13.73642,100.5609,1325,1326,3,1,21.12,0,0,1,36
10183,6.95,13.7374,100.55997,13.71252,100.60502,1325,1516,11,1,38.41322314,1,1,0,71
10185,10.78,13.74245,100.55208,13.71995,100.47395,1325,1441,16,23,51.34265734,0,5,12,91
10201,6.26,13.7449,100.5233,13.7376,100.5598,1260,1325,25,15,18.31132075,5,7,1,75
10202,1.29,13.7376,100.55992,13.73108,100.56918,1325,1388,0,5,10.5,0,3,11,0
10205,13.75,13.75083,100.5217,13.78103,100.4229,1260,1064,20,7,49.89473684,1,0,3,112
10244,3.04,13.74118,100.55302,13.74557,100.53367,1325,1261,0,21,12.74074074,0,5,9,0
10245,3.57,13.74572,100.5329,13.75963,100.53415,1261,1199,20,21,19.15686275,4,5,9,58
10303,33.06,13.7422,100.5472,13.75442,100.51708,1324,1197,88,9,32.92889561,5,0,3,258
10312,1.64,13.75413,100.5293,13.7565,100.54132,1260,1200,0,3,36.20689655,0,1,12,0
10327,4.31,13.75318,100.5225,13.7405,100.51418,1260,1321,9,43,32.93181818,0,10,4,54
10340,3.5,13.74062,100.55528,13.75658,100.5397,1325,1199,0,96,29.05128205,0,45,0,0
10394,13.94,13.746,100.52872,13.81473,100.49002,1260,-1,31,6,31.16107383,3,0,1,117
10449,0.71,13.74803,100.52035,13.75373,100.52268,1260,1260,0,2,27.78947368,0,0,2,0
10450,5.16,13.75402,100.52278,13.76522,100.55673,1260,1139,14,2,34.52631579,1,0,2,61
10543,0.5,13.74128,100.55877,13.73747,100.55947,1325,1325,0,5,11.46153846,0,1,0,0
10554,3.41,13.73772,100.55952,13.7109,100.55173,1325,1511,8,3,38.98113208,4,0,3,57
11007,3.34,13.75072,100.5458,13.76942,100.54075,1262,1138,0,13,31.21126761,0,0,0,0
11053,0.02,13.74478,100.54097,13.74493,100.54093,1262,1262,0,0,10,0,0,10,0
11054,105.28,13.74527,100.54085,13.76495,100.53242,1262,1137,350,0,47.56514382,141,0,10,1188
11411,2.5,13.74678,100.5288,13.76562,100.53805,1260,1137,0,24,32.6122449,0,15,25,0
11594,1.9,13.74388,100.55375,13.7434,100.56207,1325,1326,0,14,17.57894737,0,5,3,0
11787,0.41,13.74052,100.55873,13.7377,100.55992,1325,1325,0,6,9.666666667,0,4,0,0
11911,32.05,13.74133,100.55498,13.97513,100.6176,1325,-1,0,47,54.65316456,0,5,2,0
11919,0.08,13.74205,100.55333,13.74165,100.55398,1325,1325,0,1,14,0,1,1,0
11920,7.13,13.74145,100.5543,13.70443,100.59415,1325,1515,28,1,22.19587629,11,1,1,92
11992,6.72,13.75023,100.53915,13.78888,100.54782,1261,1014,0,24,25.2,0,1,2,0
12012,0.67,13.74743,100.54087,13.7529,100.54158,1262,1262,0,5,17.28,0,3,5,0
12013,3.74,13.75298,100.54157,13.7703,100.55867,1262,1139,22,5,20.39344262,7,3,5,65
12050,10.28,13.74603,100.5292,13.73687,100.59828,1260,1329,19,20,43.91946309,2,2,0,91
12076,0.17,13.73845,100.55862,13.73747,100.55952,1325,1325,3,5,7.454545455,3,1,5,42
12079,30.62,13.75,100.54143,14.0008,100.61458,1262,-1,0,42,55.06478873,0,8,4,0
12145,0.22,13.74462,100.54195,13.74435,100.54393,1262,1262,0,1,11.71428571,0,0,2,0
12146,4.64,13.74428,100.54408,13.72017,100.56878,1262,1450,17,1,21.28440367,2,0,2,60
12207,0.52,13.74672,100.52863,13.7494,100.53105,1260,1261,0,4,16.4,0,1,7,0
12208,0.82,13.74997,100.53122,13.75665,100.53348,1261,1199,11,4,13.73333333,3,1,7,42
12448,0.22,13.73923,100.55807,13.7379,100.55933,1325,1325,0,3,6.933333333,0,1,3,0
12449,1.16,13.73785,100.55948,13.732,100.56787,1325,1388,15,3,9.346938776,8,1,3,53
12469,6.47,13.75315,100.5417,13.7874,100.54752,1262,1014,21,51,27.06493506,6,28,1,78
12502,1.93,13.74523,100.52243,13.75478,100.5274,1260,1198,0,19,28.55,0,14,2,0
12680,2.18,13.75302,100.54005,13.76665,100.53908,1262,1137,0,25,13.55789474,0,9,5,0
12688,1.79,13.75383,100.53197,13.76775,100.53967,1261,1137,0,4,33.88571429,0,0,1,0
12718,0.63,13.75383,100.53888,13.75112,100.53747,1261,1261,0,12,7.85,0,5,4,0
12719,18.77,13.75108,100.53757,13.82415,100.61257,1261,835,40,12,34.76111111,2,5,4,147
12790,1.88,13.75263,100.53342,13.76188,100.53623,1261,1199,0,7,28.82051282,0,3,3,0
12810,7.3,13.74015,100.55587,13.78815,100.54748,1325,1014,0,15,40.90909091,0,0,1,0
12874,0.11,13.74815,100.5402,13.74862,100.5408,1262,1262,0,9,9.111111111,0,0,10,0
12875,3.04,13.74875,100.54083,13.7606,100.51657,1262,1197,6,9,30.87878788,1,0,10,49
12884,6.66,13.75282,100.5315,13.80705,100.55617,1261,891,0,51,33.14516129,0,31,31,0
12892,20.01,13.74463,100.53035,13.6554,100.48063,1261,1814,32,0,43.52666667,0,0,1,151
12935,0.46,13.7489,100.54083,13.75293,100.5416,1262,1262,0,4,8.642857143,0,1,6,0
12936,20.19,13.75313,100.54157,13.8978,100.54645,1262,-1,41,4,32.84536082,1,1,6,154
13053,0.13,13.75318,100.53993,13.75283,100.54102,1261,1262,0,4,3.777777778,0,3,5,0
13054,17.58,13.75275,100.54118,13.67857,100.62847,1262,1704,37,4,35.1047619,3,3,5,141
13075,0.17,13.7351,100.55715,13.73663,100.55703,1325,1325,0,2,10.18181818,0,1,2,0
13076,4.48,13.73687,100.55703,13.72848,100.53467,1325,1385,19,2,24.01754386,4,1,2,63
13225,1.58,13.74197,100.5568,13.74292,100.56205,1325,1326,0,9,13.3968254,0,3,3,0
13284,1.97,13.75012,100.5408,13.75037,100.54102,1262,1262,0,22,28.13333333,0,1,1,0
13285,9.18,13.75058,100.54107,13.81122,100.53493,1262,889,20,22,33.89071038,2,1,1,85
13311,0.19,13.75187,100.53595,13.75128,100.53763,1261,1261,0,0,22.57142857,0,0,0,0
13312,23.42,13.7512,100.53773,13.83632,100.66188,1261,716,28,0,58.54612546,0,0,0,176
13474,3.45,13.75182,100.53168,13.76417,100.53818,1261,1199,0,14,25.05747126,0,2,0,0
13478,1.74,13.75413,100.54048,13.76442,100.53955,1262,1137,0,21,17,0,5,0,0
13485,5.47,13.74458,100.53057,13.75102,100.4939,1261,1257,18,25,26.99259259,7,3,3,75
13494,0.11,13.74447,100.53493,13.74427,100.53553,1261,1261,0,1,9.666666667,0,0,1,0
13495,7.29,13.74445,100.53555,13.71658,100.57295,1261,1451,15,1,39.19327731,0,0,1,71
13543,5.2,13.75202,100.53555,13.73938,100.51625,1261,1321,0,15,33.42268041,0,3,7,0
13582,0.27,13.74197,100.5478,13.73987,100.54695,1324,1324,0,1,17.81818182,0,0,1,0
13583,20.52,13.73943,100.5468,13.84213,100.51772,1324,-1,72,1,47.75272727,35,0,1,224
13604,0.51,13.74445,100.53947,13.74555,100.53495,1261,1261,0,3,11.77777778,0,0,4,0
13605,6.66,13.74597,100.53342,13.77925,100.50643,1261,1072,48,3,18.97222222,17,0,4,101
13641,2.74,13.74242,100.55162,13.72465,100.54028,1325,1386,13,21,24.38095238,0,5,3,46
13690,6.07,13.75102,100.53157,13.74262,100.56098,1261,1326,19,40,24,4,8,5,72
13692,4.05,13.73838,100.55982,13.74943,100.57742,1325,1265,12,2,25.74509804,1,0,2,55
13717,2.1,13.73787,100.55877,13.74185,100.55302,1325,1325,0,13,13.79545455,0,3,15,0
13718,6.37,13.74205,100.55305,13.76177,100.5493,1325,1200,12,13,30.55172414,3,3,15,72
13808,2.16,13.7503,100.53965,13.76398,100.53793,1261,1199,9,0,25.23636364,3,0,0,48
13819,2.5,13.73882,100.55807,13.71942,100.5612,1325,1450,0,11,27.19298246,0,2,0,0
13861,1.03,13.7506,100.53978,13.75262,100.5331,1261,1261,0,4,16.97560976,0,0,4,0
13862,8.63,13.75272,100.53285,13.76358,100.5347,1261,1199,46,4,25.03930131,3,0,4,84
13871,5.91,13.75062,100.53987,13.73922,100.5163,1261,1321,0,35,28.43076923,0,20,22,0
13925,1.68,13.74473,100.53945,13.73302,100.53408,1261,1385,0,34,19.73584906,0,0,2,0
13946,12.29,13.75027,100.54058,13.73162,100.65103,1262,1397,20,27,44.51086957,0,0,1,100
13949,0.07,13.74513,100.54585,13.74578,100.54588,1262,1262,0,0,26.66666667,0,0,1,0
13950,5.82,13.746,100.5458,13.72618,100.56192,1262,1388,20,0,24.02597403,4,0,1,71
13952,8.49,13.7374,100.55947,13.74527,100.50215,1325,1258,23,12,30.71186441,1,2,0,79
13982,3.13,13.745,100.52023,13.7428,100.50672,1260,1320,18,5,20.83673469,3,1,1,54
14004,1.28,13.75382,100.52647,13.74675,100.52865,1260,1260,3,17,30.82758621,0,1,0,38
14005,0.32,13.74672,100.52893,13.7449,100.53042,1260,1261,0,3,19.42857143,0,2,1,0
14006,113.55,13.74482,100.53045,13.74603,100.50925,1261,1258,302,3,37.19247467,69,2,1,1131
14084,26.82,13.74693,100.52043,13.91268,100.49787,1260,-1,32,7,56.94769231,1,3,1,204
14146,6.71,13.73743,100.5466,13.73943,100.51625,1324,1321,0,23,36.01626016,0,6,13,0
14172,0.09,13.75023,100.53992,13.7507,100.53927,1261,1261,0,1,11.2,0,1,1,0
14173,7.75,13.75065,100.53895,13.78168,100.49972,1261,1071,33,1,21.50420168,4,1,1,81
14186,0.32,13.74453,100.53938,13.74497,100.53648,1261,1261,0,0,37.33333333,0,0,0,0
14187,0.96,13.74503,100.53625,13.73728,100.53403,1261,1323,2,0,33.11111111,0,0,0,36
14190,0.61,13.75102,100.53847,13.75272,100.5416,1261,1262,0,5,8.384615385,0,2,4,0
14191,6.09,13.75277,100.54162,13.75115,100.50517,1262,1258,25,5,27.88965517,2,2,4,68
14222,5.21,13.7429,100.5565,13.71878,100.54952,1325,1448,0,16,28.25,0,0,1,0
14242,0.95,13.73468,100.54848,13.74277,100.54953,1324,1324,0,5,12.42105263,0,1,5,0
14243,23.86,13.74268,100.54937,13.82493,100.5954,1324,771,57,5,37.32678133,7,1,5,193
14286,0.04,13.74437,100.53437,13.74428,100.5347,1261,1261,0,0,11.33333333,0,0,0,0
14288,0.35,13.73847,100.5481,13.73953,100.54695,1324,1324,0,4,12.2,0,3,4,0
14289,29.6,13.73923,100.54677,13.83162,100.6504,1324,777,48,4,43.45726496,5,3,4,233
14464,0.1,13.74388,100.54015,13.74403,100.53927,1324,1323,0,0,21,0,0,0,0
14465,2.2,13.74472,100.53695,13.73477,100.52553,1261,1322,6,0,23.95348837,0,0,0,43
14478,0.78,13.75165,100.53172,13.74473,100.53055,1261,1261,0,3,25.61904762,0,0,6,0
14479,2.73,13.7445,100.53048,13.72753,100.52167,1261,1384,12,3,20.88888889,4,0,6,54
14637,0.72,13.7448,100.53042,13.7511,100.53143,1261,1261,0,4,25.89473684,0,1,9,0
14638,71.44,13.75163,100.53132,13.7929,100.54928,1261,1014,107,4,59.63271162,10,1,9,583
14705,1.62,13.7516,100.54138,13.76422,100.53968,1262,1199,0,5,27.45,0,2,0,0
14709,0.29,13.74277,100.55112,13.74187,100.55367,1325,1325,0,1,29.5,0,0,1,0
14710,10.56,13.74147,100.55438,13.7073,100.63465,1325,1519,42,1,22.8172043,7,0,1,103
14772,0.13,13.75025,100.5398,13.75068,100.53868,1261,1261,0,1,15.71428571,0,0,2,0
14773,13.1,13.75055,100.5384,13.73742,100.5155,1261,1321,86,1,24.57317073,16,0,2,138
14804,3.44,13.74218,100.55182,13.74592,100.55343,1325,1263,18,3,21.54285714,4,2,4,57
14805,18.67,13.74343,100.55098,13.8079,100.60512,1325,896,61,0,30.02088773,17,0,0,176
14900,9.78,13.74457,100.5203,13.74635,100.5878,1260,1266,43,3,30.40384615,13,0,0,110
14972,2,13.73757,100.55303,13.73498,100.54613,1325,1324,0,12,21.06122449,0,7,6,0
14973,2.13,13.73495,100.54612,13.72893,100.53435,1324,1385,17,12,18.95121951,2,7,6,46
14976,1.79,13.73935,100.54642,13.73553,100.54225,1324,1324,0,7,24.76595745,0,0,7,0
14977,3.72,13.7354,100.54228,13.71992,100.55905,1324,1449,12,7,22.53211009,2,0,7,55
15002,0.06,13.7502,100.53967,13.75032,100.53917,1261,1261,0,1,18,0,0,2,0
15003,14.74,13.75048,100.53888,13.76243,100.64143,1261,1210,38,1,38.04115226,9,0,2,134
15024,1.67,13.75343,100.5418,13.74143,100.54358,1262,1324,0,4,32.2,0,0,4,0
15025,36.12,13.74125,100.54383,13.6934,100.7503,1324,-1,33,4,72.18947368,4,0,4,279
15110,0.36,13.74422,100.55342,13.74243,100.55187,1325,1325,0,1,31.77777778,0,0,1,0
15111,7.88,13.74243,100.55163,13.70993,100.60028,1325,1516,17,1,45.50847458,1,0,1,76
15142,7.23,13.74668,100.5289,13.71257,100.50077,1260,1506,20,0,37.31147541,0,0,1,70
15153,23.34,13.7505,100.53978,13.93725,100.61205,1261,91,25,0,60.75,0,0,1,176
15162,5.73,13.74708,100.52773,13.74715,100.49285,1260,1257,21,0,23.85234899,2,0,2,66
15185,24.97,13.74297,100.54953,13.91868,100.60105,1324,214,29,20,39.23976608,3,1,0,194
15270,1.79,13.74663,100.54058,13.7432,100.53558,1262,1323,0,7,24.66666667,0,0,0,0
15284,0,13.74548,100.53433,13.74548,100.53433,1261,1261,0,0,10,0,0,1,0
15285,2.79,13.74562,100.53365,13.7663,100.53888,1261,1137,19,0,22.83333333,1,0,1,48
15288,1.73,13.74558,100.53572,13.73108,100.53307,1261,1385,0,7,28.60869565,0,0,5,0
15295,2.27,13.75232,100.52587,13.74555,100.52043,1260,1260,10,11,16.48780488,1,3,0,45
15312,2.11,13.74953,100.54748,13.73422,100.54112,1262,1386,0,4,30,0,0,0,0
15318,4.12,13.73495,100.54853,13.7415,100.55377,1324,1325,15,0,23.24,3,0,0,59
15319,1.88,13.74222,100.55243,13.73073,100.54543,1325,1386,0,7,18.59090909,0,0,1,0
15324,14.14,13.73853,100.5468,13.79782,100.54942,1324,952,23,14,49.46296296,2,1,2,116
15405,1.14,13.74375,100.54382,13.74535,100.53353,1324,1261,0,5,18.66666667,0,0,3,0
15406,1.13,13.7457,100.53232,13.74743,100.52217,1261,1260,7,5,17.07692308,1,0,3,39
15407,0,13.74768,100.52178,13.74768,100.52178,1260,1260,0,0,12,0,0,2,0
15408,1.63,13.74777,100.52115,13.7369,100.52487,1260,1322,6,0,19.44,0,0,2,39
15411,0.33,13.75083,100.52173,13.75363,100.52255,1260,1260,0,5,9.6,0,5,0,0
15413,4.13,13.74562,100.54397,13.71975,100.52525,1262,1446,0,19,23.94285714,0,1,7,0
15442,0.51,13.74748,100.52852,13.74488,100.53013,1260,1261,0,7,11.05263158,0,2,1,0
15443,8.76,13.74452,100.5301,13.72803,100.48205,1261,1380,40,7,29.31868132,14,2,1,107
15464,0.06,13.74523,100.53057,13.7447,100.53048,1261,1261,0,0,14.5,0,0,3,0
15465,2.68,13.74447,100.53043,13.728,100.54063,1261,1386,6,0,41.95238095,0,0,3,45
15514,0.05,13.7455,100.52335,13.74508,100.52325,1260,1260,0,0,16.66666667,0,0,0,0
15515,14.86,13.74492,100.52325,13.65158,100.48752,1260,1876,28,0,44.75454545,1,0,0,119
15536,4.98,13.74448,100.53332,13.74607,100.5204,1261,1260,0,27,20.85915493,0,5,2,0
15537,3.86,13.74587,100.5204,13.72015,100.5252,1260,1446,16,27,27.81818182,1,5,2,54
15572,1.68,13.75198,100.5316,13.74368,100.5246,1261,1322,0,9,24.53658537,0,0,1,0
15575,1.52,13.74622,100.52348,13.7574,100.52377,1260,1198,4,17,27.11111111,0,3,0,39
15634,0.69,13.75332,100.52258,13.75507,100.52668,1260,1198,0,3,26.47058824,0,0,5,0
15636,0.43,13.7403,100.55578,13.73807,100.55892,1325,1325,0,4,12.66666667,0,3,4,0
15637,5.91,13.73798,100.55905,13.74492,100.59397,1325,1267,17,4,29.64341085,2,3,4,67
15642,0.29,13.75283,100.53877,13.75077,100.53878,1261,1261,0,2,9.111111111,0,1,3,0
15643,13.16,13.75075,100.53903,13.69125,100.61335,1261,1641,26,2,45.0802139,1,1,3,108
15719,24.25,13.74652,100.52052,13.76023,100.53757,1260,1199,129,17,31.48526523,63,3,1,308
15742,0.14,13.74455,100.53318,13.74428,100.53433,1261,1261,0,1,10.25,0,0,0,0
15744,0.14,13.75018,100.53967,13.75055,100.53842,1261,1261,0,0,14.28571429,0,0,2,0
15745,1.54,13.75072,100.53827,13.7463,100.53045,1261,1261,5,0,26.34285714,1,0,2,41
15746,2.43,13.74627,100.53012,13.73512,100.52872,1261,1322,0,5,28.62068966,0,0,4,0
15748,1.7,13.73857,100.55838,13.74263,100.54937,1325,1324,0,14,13.76470588,0,3,1,0
15749,2.75,13.7427,100.54907,13.72372,100.54622,1324,1448,13,14,20.27160494,5,3,1,56
15762,1.88,13.74405,100.54067,13.7291,100.53533,1324,1385,0,12,19.29411765,0,2,8,0
15771,1.17,13.75148,100.53183,13.74432,100.5346,1261,1261,2,4,33.65217391,0,0,1,37
15798,0.07,13.74603,100.5204,13.74662,100.52048,1260,1260,0,1,22,0,0,2,0
15799,1.72,13.74677,100.52048,13.73913,100.51627,1260,1321,4,1,28.57142857,0,0,2,40
15801,1.76,13.7484,100.53095,13.73482,100.52982,1261,1322,7,12,31.5483871,3,1,1,46
15804,3.12,13.74778,100.52173,13.7537,100.5147,1260,1259,0,16,18.29166667,0,2,0,0
15816,0.36,13.7445,100.54165,13.74407,100.54443,1262,1324,0,9,6.5,0,5,2,0
15817,0.86,13.74393,100.54468,13.74963,100.54842,1324,1262,2,9,29.85714286,0,5,2,36
15818,0.7,13.74963,100.54803,13.74627,100.54433,1262,1262,0,5,27.22222222,0,0,13,0
15819,3.15,13.74622,100.54433,13.76007,100.54212,1262,1200,56,5,17.09090909,22,0,13,92
28564,12.4,13.73852,100.55835,13.82143,100.58028,1325,832,22,7,43.78010471,3,4,3,107
28569,1.9,13.73892,100.5576,13.73113,100.56908,1325,1388,0,9,23.875,0,2,2,0
28573,0.15,13.74713,100.52718,13.7467,100.52833,1260,1260,0,1,22.33333333,0,1,1,0
28574,4.78,13.74672,100.52837,13.72883,100.55112,1260,1387,8,1,47.58730159,0,1,1,57
28607,1.22,13.73942,100.54695,13.73848,100.54898,1324,1324,0,3,24.76470588,0,0,4,0
28608,5.75,13.73875,100.54908,13.76892,100.57215,1324,1141,18,3,27.33333333,3,0,4,68
28613,0,13.74538,100.53512,13.74538,100.53512,1261,1261,0,0,4,0,0,1,0
28614,7.48,13.74537,100.5351,13.7232,100.50098,1261,1444,39,0,22.24,9,0,1,90
28622,4.07,13.74555,100.53503,13.74323,100.50368,1261,1320,11,16,27.20879121,2,6,4,57
28630,32.2,13.7536,100.52257,13.7602,100.53775,1260,1199,188,7,29.68970381,64,0,4,370
28727,6.34,13.73793,100.5588,13.7237,100.52073,1325,1446,34,2,20.58031088,6,1,3,77
28795,3.42,13.74042,100.54315,13.72697,100.53018,1324,1385,0,15,21.16666667,0,0,0,0
28798,1.63,13.74653,100.5282,13.74907,100.5141,1260,1259,8,20,15.97014925,3,8,0,45
28867,3.3,13.74472,100.53888,13.72883,100.5238,1261,1384,0,13,22.02298851,0,3,6,0
28880,7.3,13.74452,100.53992,13.76315,100.49478,1261,1195,33,43,21.64,12,4,0,95
28898,1.27,13.75275,100.54607,13.75007,100.55347,1262,1263,0,3,28.92307692,0,0,1,0
28920,1.84,13.75168,100.53135,13.73757,100.52932,1261,1322,0,8,21.30909091,0,1,3,0
28969,1.87,13.75315,100.54525,13.76437,100.53865,1262,1137,0,11,16.85714286,0,3,0,0
28976,2.85,13.75188,100.53132,13.7657,100.51052,1261,1135,11,6,30.70967742,0,2,3,46
29021,0.79,13.74648,100.5281,13.74318,100.52435,1260,1322,1,8,33.29411765,0,0,1,36
29088,9.37,13.74953,100.54577,13.73872,100.54293,1262,1324,0,22,31.91534392,0,3,5,0
29089,11.54,13.7385,100.54295,13.78675,100.54785,1324,1014,19,22,40.82291667,0,3,5,96
29136,1.34,13.7419,100.54357,13.7351,100.54603,1324,1324,0,4,26.58823529,0,0,0,0
29137,1.7,13.73528,100.54605,13.7405,100.54303,1324,1324,7,4,19.81481481,4,0,0,48
29138,1.67,13.73925,100.54307,13.74058,100.54682,1324,1324,0,4,34.5,0,0,1,0
29139,15.99,13.74083,100.54688,13.78917,100.61495,1324,1021,51,4,29.83428571,9,0,1,142
29142,2.22,13.74007,100.54315,13.72745,100.5316,1324,1385,0,7,24.68965517,0,0,6,0
29162,0.13,13.75098,100.5382,13.7506,100.53935,1261,1261,0,1,13.66666667,0,0,5,0
29163,31.46,13.75048,100.53947,13.98568,100.61672,1261,-1,40,1,53.16243655,2,0,5,240
29270,4.69,13.74428,100.5429,13.72797,100.54065,1262,1386,0,20,25.91452991,0,4,2,0
29340,0.02,13.74215,100.55252,13.74225,100.55232,1325,1325,0,0,14,0,0,1,0
29341,63.37,13.74237,100.55202,13.70945,100.51048,1325,1507,410,0,25.76559546,158,0,1,807
29344,1.49,13.7442,100.54767,13.74503,100.54398,1324,1262,0,16,14.92307692,0,10,20,0
29345,0.14,13.74463,100.54395,13.74338,100.54377,1262,1324,0,16,18.8,0,10,20,36
29346,0.35,13.74252,100.54362,13.73945,100.54313,1324,1324,0,1,34,0,0,1,0
29347,1.8,13.7393,100.54305,13.72843,100.53445,1324,1385,6,1,27.31707317,1,0,1,42
29352,1.07,13.73728,100.55983,13.7425,100.55167,1325,1325,0,3,28.63636364,0,0,3,0
29353,13.6,13.7425,100.55155,13.76852,100.46557,1325,1130,55,3,25.09365559,12,0,3,133
29365,13.4,13.74645,100.5284,13.76412,100.61988,1260,1207,38,52,30.0887372,8,18,1,124
29378,1.74,13.74643,100.54043,13.75062,100.53157,1262,1261,0,18,15.44615385,0,1,9,0
29379,2.83,13.7503,100.5314,13.7429,100.52933,1261,1322,14,18,24.71641791,1,1,9,48
29381,3,13.7466,100.52778,13.75105,100.51683,1260,1259,9,3,25.20512821,2,0,1,50
29394,4.26,13.7437,100.54433,13.74572,100.5313,1324,1261,0,19,25.01923077,0,6,6,0
